securityName,secId,performanceId,holdingTypeId,weighting,numberOfShare,marketValue,shareChange,country,ticker,totalReturn1Year,forwardPERatio,stockRating,assessment,economicMoat,sector,sectorCode,holdingTrend,holdingType,isin,cusip,secondarySectorId,superSectorName,primarySectorName,secondarySectorName,firstBoughtDate,maturityDate,coupon,currency,localCurrencyCode,prospectusNetExpenseRatio,oneYearReturn,morningstarRating,ePUsedForOverallRating,analystRating,medalistRating,medalistRatingLabel,hasIssuerRating,overallRatingPublishDateUtc,totalAssets,ttmYield,epUsedFor1YearReturn,morningstarCategory,totalAssetsMagnitude,lastTurnoverRatio,susEsgRiskScore,susEsgRiskGlobes,esgAsOfDate,susEsgRiskCategory,managementExpenseRatio,qualRating,quantRating,bestRatingType,securityType,domicileCountryId,currencyName,originalMarketValue,isMomentumFilterFlag
Rexel SA,0P00009WO9,0P00009WO9,E,0.06161,291298.0,10527510.0,0.0,France,RXL,45.1823,,3,Fairly Valued,,Technology,technology,,Equity,FR0010451203,,,,,,2016-02-29T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,13.0264,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,FRA,Euro,10527509.72,False
PSP Swiss Property AG,0P0000A5GM,0P0000A5GM,E,0.06087,60377.0,10401038.0,0.0,Switzerland,PSPN,18.3689,,2,Overvalued,,Real Estate,realEstate,,Equity,CH0018294154,,,,,,2023-02-01T06:00:00.000,,,CHF,,,,,0,,,,False,,,,0,,,,14.0185,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,CHE,Swiss Franc,10401038.1,False
Bunzl PLC,0P00007O1Y,0P00007O1Y,E,0.06043,423517.0,10326487.0,0.0,United Kingdom,BNZL,-35.0711,,4,Undervalued,Narrow,Consumer Defensive,consumerDefensive,,Equity,GB00B0744B38,,,,,,2010-10-31T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,17.1694,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,GBR,British Pound Sterling,10326487.26,True
Intertek Group PLC,0P00007OHH,0P00007OHH,E,0.06034,199718.0,10311421.0,0.0,United Kingdom,ITRK,-11.8502,,4,Undervalued,Wide,Industrials,industrials,,Equity,GB0031638363,,,,,,2010-10-31T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,15.1425,4.0,2026-01-07T06:00:00.000,Low,,,4,Qual,ST,GBR,British Pound Sterling,10311421.46,False
Orion Oyj Class B,0P0000A6PU,0P0000A6PU,E,0.06034,148892.0,10310771.0,0.0,Finland,ORNBV,34.8744,,2,Overvalued,,Healthcare,healthcare,,Equity,FI0009014377,,,,,,2012-04-30T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,20.4414,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,FIN,Euro,10310771.0,False
M&G PLC Ordinary Shares,0P0001ILIO,0P0001ILIO,E,0.05997,2805621.0,10248433.0,0.0,United Kingdom,MNG,62.2307,,3,Fairly Valued,,Financial Services,financialService,,Equity,GB00BKFB1C65,,,,,,2019-10-31T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,22.3651,3.0,2026-01-07T06:00:00.000,Medium,,,3,Quan,ST,GBR,British Pound Sterling,10248432.83,False
Phoenix Group Holdings PLC,0P0000MNGU,0P0000MNGU,E,0.05903,1156054.0,10086911.0,0.0,United Kingdom,PHNX,63.4014,,3,Fairly Valued,,Financial Services,financialService,,Equity,GB00BGXQNP29,,,,,,2016-02-29T06:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,10.5414,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,GBR,British Pound Sterling,10086910.59,False
A P Moller Maersk AS Class B,0P0000A5RL,0P0000A5RL,E,0.05899,4831.0,10080681.0,0.0,Denmark,MAERSK B,35.8491,,2,Overvalued,None,Industrials,industrials,,Equity,DK0010244508,,,,,,2014-10-31T05:00:00.000,,,DKK,,,,,0,,,,False,,,,0,,,,15.527,4.0,2026-01-07T06:00:00.000,Low,,,4,Qual,ST,DNK,Danish Krone,10080681.28,False
Babcock International Group PLC,0P00007NZF,0P00007NZF,E,0.05889,638331.0,10064090.0,0.0,United Kingdom,BAB,116.0,,2,Overvalued,,Industrials,industrials,,Equity,GB0009697037,,,,,,2025-06-23T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,30.3792,2.0,2026-01-07T06:00:00.000,High,,,2,Quan,ST,GBR,British Pound Sterling,10064090.01,False
Knorr-Bremse AG Bearer Shares,0P0001EU27,0P0001EU27,E,0.0586,93940.0,10014004.0,0.0,Germany,KBX,41.7348,,2,Overvalued,,Consumer Cyclical,consumerCyclical,,Equity,DE000KBX1006,,,,,,2019-02-28T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,16.8947,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,DEU,Euro,10014004.0,False
Eurofins Scientific SE,0P00009WG2,0P00009WG2,E,0.05831,148094.0,9963764.0,0.0,Luxembourg,ERF,41.1789,,4,Undervalued,Narrow,Healthcare,healthcare,,Equity,FR0014000MR3,,,,,,2015-04-30T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,17.6184,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,LUX,Euro,9963764.32,False
Accelleron Industries AG Ordinary Shares,0P0001PTDZ,,E,0.05741,120580.0,9810884.0,0.0,Switzerland,ACLN,78.4876,,2,Overvalued,,Industrials,industrials,,Equity,CH1169360919,,,,,,2023-09-18T05:00:00.000,,,CHF,,,,,0,,,,False,,,,0,,,,28.1984,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,CHE,Swiss Franc,9810884.37,False
OMV AG,0P0000DLBV,0P0000DLBV,E,0.05728,178186.0,9789084.0,-1.0,Austria,OMV,49.8741,,2,Overvalued,,Energy,energy,,Equity,AT0000743059,,,,,,2013-04-30T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,30.1898,2.0,2026-01-07T06:00:00.000,High,,,2,Quan,ST,AUT,Euro,9789083.55,False
Stora Enso Oyj Class R,0P0000A5VY,0P0000A5VY,E,0.05728,860835.0,9787694.0,0.0,Finland,STERV,8.1537,,3,Fairly Valued,,Consumer Cyclical,consumerCyclical,,Equity,FI0009005961,,,,,,2014-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,14.296,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,FIN,Euro,9787693.95,False
Industrivarden AB Class C,0P0000A6GJ,0P0000A6GJ,E,0.05694,215004.0,9730647.0,0.0,Sweden,INDU C,22.9895,,3,Fairly Valued,,Financial Services,financialService,,Equity,SE0000107203,,,,,,2022-09-19T05:00:00.000,,,SEK,,,,,0,,,,False,,,,0,,,,14.3008,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,SWE,Swedish Krona,9730647.1,False
Trelleborg AB Class B,0P0000A6H7,0P0000A6H7,E,0.05673,263946.0,9695139.0,0.0,Sweden,TREL B,-4.4076,,4,Undervalued,,Industrials,industrials,,Equity,SE0000114837,,,,,,2023-02-01T06:00:00.000,,,SEK,,,,,0,,,,False,,,,0,,,,31.8615,2.0,2026-01-07T06:00:00.000,High,,,4,Quan,ST,SWE,Swedish Krona,9695139.05,False
Continental AG,0P00009QOJ,0P00009QOJ,E,0.05666,131403.0,9681773.0,0.0,Germany,CON,31.7136,,3,Fairly Valued,None,Consumer Cyclical,consumerCyclical,,Equity,DE0005439004,,,,,,2013-04-30T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,21.6165,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,DEU,Euro,9681773.04,False
Klepierre,0P00009WKA,,ER,0.05615,277336.0,9595826.0,0.0,France,LI,23.266,,3,Fairly Valued,,Real Estate,realEstate,,Equity,FR0000121964,,,,,,2019-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,6.3199,5.0,2026-01-07T06:00:00.000,Negligible,,,3,Quan,ST,FRA,Euro,9595825.6,False
Evolution AB,0P00015JMP,0P00015JMP,E,0.05579,189692.0,9533024.0,0.0,Sweden,EVO,-31.2681,,3,Fairly Valued,,Consumer Cyclical,consumerCyclical,,Equity,SE0012673267,,,,,,2019-12-31T06:00:00.000,,,SEK,,,,,0,,,,False,,,,0,,,,20.0381,3.0,2026-01-07T06:00:00.000,Medium,,,3,Quan,ST,SWE,Swedish Krona,9533023.82,True
Unipol Assicurazioni SpA,0P00009DON,0P00009DON,E,0.05575,486976.0,9527685.0,0.0,Italy,UNI,43.6306,,3,Fairly Valued,,Financial Services,financialService,,Equity,IT0004810054,,,,,,2024-03-18T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,13.9408,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,ITA,Euro,9527685.45,False
Aker BP ASA,0P0000J0N3,0P0000J0N3,E,0.05525,378906.0,9441752.0,0.0,Norway,AKRBP,27.7131,,3,Fairly Valued,,Energy,energy,,Equity,NO0010345853,,,,,,2018-03-31T05:00:00.000,,,NOK,,,,,0,,,,False,,,,0,,,,31.8455,2.0,2026-01-07T06:00:00.000,High,,,3,Quan,ST,NOR,Norwegian Krone,9441751.56,False
Telecom Italia SpA,0P00009DOA,0P00009DOA,E,0.05509,14589939.0,9413429.0,0.0,Italy,TIT,135.6154,,2,Overvalued,None,Communication Services,communicationsServices,,Equity,IT0003497168,,,,,,2016-02-29T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,19.8764,4.0,2026-01-07T06:00:00.000,Low,,,1,Qual,ST,ITA,Euro,9413428.63,False
Securitas AB Class B,0P0000A6H0,0P0000A6H0,E,0.05482,642846.0,9368252.0,0.0,Sweden,SECU B,3.2341,,2,Overvalued,,Industrials,industrials,,Equity,SE0000163594,,,,,,2016-02-29T06:00:00.000,,,SEK,,,,,0,,,,False,,,,0,,,,18.161,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,SWE,Swedish Krona,9368251.94,False
St James's Place PLC,0P00007OWV,0P00007OWV,E,0.05463,641337.0,9336221.0,0.0,United Kingdom,STJ,13.9699,,3,Fairly Valued,,Financial Services,financialService,,Equity,GB0007669376,,,,,,2015-04-30T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,15.3298,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,GBR,British Pound Sterling,9336220.67,False
Kingfisher PLC,0P00007OJ7,0P00007OJ7,E,0.0545,2251417.0,9312650.0,0.0,United Kingdom,KGF,50.9395,,2,Overvalued,None,Consumer Cyclical,consumerCyclical,,Equity,GB0033195214,,,,,,2013-04-30T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,9.0771,5.0,2026-01-07T06:00:00.000,Negligible,,,2,Qual,ST,GBR,British Pound Sterling,9312650.1,False
EXOR NV,0P0001PJAS,0P0001PJAS,E,0.05395,127417.0,9218620.0,0.0,Netherlands,EXO,-21.6381,,3,Fairly Valued,,Industrials,industrials,,Equity,NL0012059018,,,,,,2016-02-29T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,15.0866,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,NLD,Euro,9218619.95,True
Italgas SpA,0P000195AW,0P000195AW,E,0.05385,841864.0,9201574.0,0.0,Italy,IG,101.1152,,2,Overvalued,,Utilities,utilities,,Equity,IT0005211237,,,,,,2016-11-30T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,15.1631,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,ITA,Euro,9201573.52,False
Storebrand ASA,0P0000CMIE,0P0000CMIE,E,0.05374,577905.0,9183151.0,0.0,Norway,STB,54.201,,2,Overvalued,,Financial Services,financialService,,Equity,NO0003053605,,,,,,2023-02-01T06:00:00.000,,,NOK,,,,,0,,,,False,,,,0,,,,17.0852,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,NOR,Norwegian Krone,9183150.76,False
Associated British Foods PLC,0P00007NYM,0P00007NYM,E,0.05349,405607.0,9141552.0,0.0,United Kingdom,ABF,8.4552,,3,Fairly Valued,None,Consumer Defensive,consumerDefensive,,Equity,GB0006731235,,,,,,2010-10-31T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,29.3133,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,GBR,British Pound Sterling,9141552.21,False
The Swatch Group AG Bearer Shares,0P0000A5F4,0P0000A5F4,E,0.0531,41543.0,9074363.0,0.0,Switzerland,UHR,17.9883,,3,Fairly Valued,Narrow,Consumer Cyclical,consumerCyclical,,Equity,CH0012255151,,,,,,2016-02-29T06:00:00.000,,,CHF,,,,,0,,,,False,,,,0,,,,22.7516,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,CHE,Swiss Franc,9074363.26,False
Konecranes Oyj,0P0000A5WZ,0P0000A5WZ,E,0.05296,92167.0,9050799.0,0.0,Finland,KCR,43.4507,,3,Fairly Valued,,Industrials,industrials,,Equity,FI0009005870,,,,,,2023-09-27T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,13.6473,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,FIN,Euro,9050799.4,False
Sainsbury (J) PLC,0P000090N6,0P000090N6,E,0.0524,2203856.0,8954309.0,0.0,United Kingdom,SBRY,52.3695,,3,Fairly Valued,None,Consumer Defensive,consumerDefensive,,Equity,GB00B019KW72,,,,,,2016-02-29T06:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,22.2121,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,GBR,British Pound Sterling,8954309.22,False
Elisa Oyj Class A,0P0000A603,0P0000A603,E,0.05191,209993.0,8870104.0,0.0,Finland,ELISA,4.986,,5,Undervalued,,Communication Services,communicationsServices,,Equity,FI0009007884,,,,,,2010-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,16.496,4.0,2026-01-07T06:00:00.000,Low,,,5,Quan,ST,FIN,Euro,8870104.32,False
The Magnum Ice Cream Co NV,0P0001Y36V,,E,0.05179,657637.0,8850124.0,-34.0,Netherlands,MICC,,,4,Undervalued,Wide,Consumer Defensive,consumerDefensive,,Equity,NL0015002MS2,,,,,,2025-12-08T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,,,,,,,3,Qual,ST,NLD,Euro,8850124.35,False
Pearson PLC,0P00007OQB,0P00007OQB,E,0.05177,832110.0,8845966.0,0.0,United Kingdom,PSON,-30.4622,,3,Fairly Valued,None,Communication Services,communicationsServices,,Equity,GB0006776081,,,,,,2010-10-31T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,7.866,5.0,2026-01-07T06:00:00.000,Negligible,,,3,Qual,ST,GBR,British Pound Sterling,8845965.73,True
Renault SA,0P00009WO7,0P00009WO7,E,0.05079,261530.0,8680181.0,0.0,France,RNO,-32.8906,,4,Undervalued,None,Consumer Cyclical,consumerCyclical,,Equity,FR0000131906,,,,,,2010-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,18.8613,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,FRA,Euro,8680180.7,True
Elia Group SA/NV,0P0000A5OT,0P0000A5OT,E,0.05076,64836.0,8675057.0,0.0,Belgium,ELI,126.7657,,2,Overvalued,,Utilities,utilities,,Equity,BE0003822393,,,,,,2019-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,17.6469,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,BEL,Euro,8675056.8,False
Games Workshop Group PLC,0P00007OC9,,E,0.05053,44278.0,8634908.0,0.0,United Kingdom,GAW,22.8101,,1,Overvalued,,Consumer Cyclical,consumerCyclical,,Equity,GB0003718474,,,,,,2020-03-31T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,13.7934,4.0,2026-01-07T06:00:00.000,Low,,,1,Quan,ST,GBR,British Pound Sterling,8634907.59,False
Gaztransport et technigaz SA,0P000126CV,0P000126CV,E,0.05042,47368.0,8616239.0,0.0,France,GTT,43.0059,,2,Overvalued,,Energy,energy,,Equity,FR0011726835,,,,,,2022-06-22T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,21.9176,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,FRA,Euro,8616239.2,False
Yara International ASA,0P0000BA9P,0P0000BA9P,E,0.05013,211585.0,8566660.0,0.0,Norway,YAR,48.7728,,3,Fairly Valued,,Basic Materials,basicMaterials,,Equity,NO0010208051,,,,,,2016-02-29T06:00:00.000,,,NOK,,,,,0,,,,False,,,,0,,,,25.8285,3.0,2026-01-07T06:00:00.000,Medium,,,3,Quan,ST,NOR,Norwegian Krone,8566660.03,False
Lifco AB Class B,0P00014OIO,,E,0.05013,286413.0,8566177.0,0.0,Sweden,LIFCO B,-16.5808,,2,Overvalued,,Industrials,industrials,,Equity,SE0015949201,,,,,,2020-06-30T05:00:00.000,,,SEK,,,,,0,,,,False,,,,0,,,,36.1672,2.0,2026-01-07T06:00:00.000,High,,,2,Quan,ST,SWE,Swedish Krona,8566176.65,False
Spirax Group PLC,0P0000YM0U,0P0000YM0U,E,0.04882,92457.0,8342582.0,0.0,United Kingdom,SPX,4.8868,,4,Undervalued,Wide,Industrials,industrials,,Equity,GB00BWFGQN14,,,,,,2015-04-30T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,23.4393,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,GBR,British Pound Sterling,8342582.35,False
Tryg AS,0P0000A5RI,0P0000A5RI,E,0.04859,402334.0,8303818.0,0.0,Denmark,TRYG,9.0422,,4,Undervalued,Narrow,Financial Services,financialService,,Equity,DK0060636678,,,,,,2016-02-29T06:00:00.000,,,DKK,,,,,0,,,,False,,,,0,,,,21.9498,3.0,2026-01-07T06:00:00.000,Medium,,,4,Qual,ST,DNK,Danish Krone,8303818.35,False
Abivax SA,0P00016673,,E,0.04802,74328.0,8205811.0,0.0,France,ABVX,1546.7066,,3,Fairly Valued,,Healthcare,healthcare,,Equity,FR0012333284,,,,,,2025-09-22T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,35.3798,2.0,2026-01-07T06:00:00.000,High,,,3,Quan,ST,FRA,Euro,8205811.2,False
Ackermans & Van Haaren NV,0P0000A5LS,,E,0.04794,29685.0,8193060.0,0.0,Belgium,ACKB,50.491,,3,Fairly Valued,,Industrials,industrials,,Equity,BE0003764785,,,,,,2023-02-01T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,8.8754,5.0,2026-01-07T06:00:00.000,Negligible,,,3,Quan,ST,BEL,Euro,8193060.0,False
Brenntag SE,0P0000NOFB,0P0000NOFB,E,0.04775,149008.0,8159678.0,0.0,Germany,BNR,-10.2744,,3,Fairly Valued,,Basic Materials,basicMaterials,,Equity,DE000A1DAHH0,,,,,,2012-04-30T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,12.0386,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,DEU,Euro,8159678.08,True
Hiscox Ltd,0P00007OF3,0P00007OF3,E,0.04753,487220.0,8122659.0,0.0,United States,HSX,42.8229,,3,Fairly Valued,,Financial Services,financialService,,Equity,BMG4593F1389,,,,,,2016-02-29T06:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,20.9787,3.0,2026-01-07T06:00:00.000,Medium,,,3,Quan,ST,BMU,British Pound Sterling,8122659.41,False
Groupe Bruxelles Lambert SA,0P0000A5MC,0P0000A5MC,E,0.04744,96222.0,8106704.0,0.0,Belgium,GBLB,31.361,,3,Fairly Valued,,Financial Services,financialService,,Equity,BE0003797140,,,,,,2010-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,8.6685,5.0,2026-01-07T06:00:00.000,Negligible,,,3,Quan,ST,BEL,Euro,8106703.5,False
Redeia Corporacion SA,0P0000A5UI,0P0000A5UI,E,0.04731,504364.0,8084955.0,0.0,Spain,RED,0.0,,4,Undervalued,None,Utilities,utilities,,Equity,ES0173093024,,,,,,2016-07-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,12.1175,4.0,2026-01-07T06:00:00.000,Low,,,5,Qual,ST,ESP,Euro,8084954.92,False
Talanx AG,0P0000X4GY,0P0000X4GY,E,0.0472,75806.0,8065758.0,0.0,Germany,TLX,30.4813,,2,Overvalued,None,Financial Services,financialService,,Equity,DE000TLX1005,,,,,,2023-02-01T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,19.5969,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,DEU,Euro,8065758.4,False
Avolta AG,0P0000A5IM,0P0000A5IM,E,0.0464,137330.0,7928532.0,0.0,Switzerland,AVOL,29.4291,,4,Undervalued,Narrow,Consumer Cyclical,consumerCyclical,,Equity,CH0023405456,,,,,,2023-02-01T06:00:00.000,,,CHF,,,,,0,,,,False,,,,0,,,,13.6896,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,CHE,Swiss Franc,7928531.72,False
LPP SA,0P0000D3X4,0P0000D3X4,E,0.04614,1608.0,7885421.0,0.0,Poland,LPP,14.2027,,3,Fairly Valued,,Consumer Cyclical,consumerCyclical,,Equity,PLLPP0000011,,,,,,2023-02-01T06:00:00.000,,,PLN,,,,,0,,,,False,,,,0,,,,18.6273,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,POL,Polish Zloty,7885421.32,False
Pandora AS,0P0000Q1VF,0P0000Q1VF,E,0.0457,109009.0,7808816.0,0.0,Denmark,PNDORA,-56.2149,,5,Undervalued,Narrow,Consumer Cyclical,consumerCyclical,,Equity,DK0060252690,,,,,,2014-10-31T05:00:00.000,,,DKK,,,,,0,,,,False,,,,0,,,,15.1711,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,DNK,Danish Krone,7808816.04,True
Barry Callebaut AG,0P0000A5G2,0P0000A5G2,E,0.04569,4972.0,7807340.0,0.0,Switzerland,BARN,44.4444,,3,Fairly Valued,Wide,Consumer Defensive,consumerDefensive,,Equity,CH0009002962,,,,,,2012-04-30T05:00:00.000,,,CHF,,,,,0,,,,False,,,,0,,,,30.6152,2.0,2026-01-07T06:00:00.000,High,,,3,Qual,ST,CHE,Swiss Franc,7807340.31,False
Dassault Aviation SA,0P00009WEM,0P00009WEM,E,0.04563,22278.0,7797300.0,0.0,France,AM,50.7313,,3,Fairly Valued,Wide,Industrials,industrials,,Equity,FR0014004L86,,,,,,2022-03-21T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,31.2458,2.0,2026-01-07T06:00:00.000,High,,,3,Qual,ST,FRA,Euro,7797300.0,False
Sartorius AG Participating Preferred,0P0000D35V,0P0000D35V,E,0.0454,33299.0,7758667.0,0.0,Germany,SRT3,-2.7063,,3,Fairly Valued,Wide,Healthcare,healthcare,,Equity,DE0007165631,,304010,corporate,Preferred,Industrials,2017-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,18.2286,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,DEU,Euro,7758667.0,False
Svenska Cellulosa AB Class B,0P0000A6H4,0P0000A6H4,E,0.04535,680319.0,7750287.0,0.0,Sweden,SCA B,-17.1677,,4,Undervalued,,Basic Materials,basicMaterials,,Equity,SE0000112724,,,,,,2017-08-31T05:00:00.000,,,SEK,,,,,0,,,,False,,,,0,,,,16.3094,4.0,2026-01-07T06:00:00.000,Low,,,4,Quan,ST,SWE,Swedish Krona,7750287.27,False
Raiffeisen Bank International AG,0P0000DLDP,0P0000DLDP,E,0.0453,180968.0,7741811.0,0.0,Austria,RBI,83.3055,,2,Overvalued,,Financial Services,financialService,,Equity,AT0000606306,,,,,,2024-01-16T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,17.1129,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,AUT,Euro,7741811.04,False
Barratt Redrow PLC,0P00007NZR,0P00007NZR,E,0.0452,1746922.0,7724288.0,0.0,United Kingdom,BTRW,-7.3709,,4,Undervalued,None,Consumer Cyclical,consumerCyclical,,Equity,GB0000811801,,,,,,2015-04-30T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,11.5414,4.0,2026-01-07T06:00:00.000,Low,,,5,Qual,ST,GBR,British Pound Sterling,7724287.6,False
Schroders PLC,0P00007OUP,0P00007OUP,E,0.04482,1141657.0,7659011.0,0.0,United Kingdom,SDR,59.5326,,3,Fairly Valued,Narrow,Financial Services,financialService,,Equity,GB00BP9LHF23,,,,,,2010-10-31T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,18.4035,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,GBR,British Pound Sterling,7659010.88,False
Jeronimo Martins SGPS SA,0P0000A66N,0P0000A66N,E,0.04451,360507.0,7606698.0,0.0,Portugal,JMT,8.7763,,3,Fairly Valued,,Consumer Defensive,consumerDefensive,,Equity,PTJMT0AE0001,,,,,,2010-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,16.5002,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,PRT,Euro,7606697.7,False
Galenica Ltd,0P0001A4GF,0P0001A4GF,E,0.04445,67986.0,7596659.0,0.0,Switzerland,GALE,26.8054,,2,Overvalued,,Healthcare,healthcare,,Equity,CH0360674466,,,,,,2018-11-30T06:00:00.000,,,CHF,,,,,0,,,,False,,,,0,,,,12.3151,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,CHE,Swiss Franc,7596659.24,False
Jyske Bank AS,0P0000A5KR,0P0000A5KR,E,0.04423,58795.0,7558655.0,0.0,Denmark,JYSK,77.4725,,2,Overvalued,,Financial Services,financialService,,Equity,DK0010307958,,,,,,2023-02-01T06:00:00.000,,,DKK,,,,,0,,,,False,,,,0,,,,19.9278,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,DNK,Danish Krone,7558654.51,False
Indutrade AB,0P0000A6MQ,,E,0.04421,357439.0,7555307.0,0.0,Sweden,INDT,-27.75,,3,Fairly Valued,,Industrials,industrials,,Equity,SE0001515552,,,,,,2019-06-30T05:00:00.000,,,SEK,,,,,0,,,,False,,,,0,,,,18.6576,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,SWE,Swedish Krona,7555306.62,False
DCC PLC,0P00007O75,0P00007O75,E,0.04414,126596.0,7542815.0,0.0,United Kingdom,DCC,0.8334,,4,Undervalued,,Energy,energy,,Equity,IE0002424939,,,,,,2015-04-30T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,23.5653,3.0,2026-01-07T06:00:00.000,Medium,,,4,Quan,ST,IRL,British Pound Sterling,7542815.24,False
Kesko Oyj Class B,0P0000A5W7,0P0000A5W7,E,0.04392,356749.0,7505999.0,0.0,Finland,KESKOB,21.6717,,5,Undervalued,,Consumer Defensive,consumerDefensive,,Equity,FI0009000202,,,,,,2015-04-30T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,18.613,4.0,2026-01-07T06:00:00.000,Low,,,5,Quan,ST,FIN,Euro,7505998.96,False
thyssenkrupp AG,0P00009QSF,0P00009QSF,E,0.04374,672542.0,7475304.0,0.0,Germany,TKA,127.732,,1,Overvalued,,Industrials,industrials,,Equity,DE0007500001,,,,,,2025-03-06T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,39.5001,2.0,2026-01-07T06:00:00.000,High,,,1,Quan,ST,DEU,Euro,7475304.33,False
