securityName,secId,performanceId,holdingTypeId,weighting,numberOfShare,marketValue,shareChange,country,ticker,totalReturn1Year,forwardPERatio,stockRating,assessment,economicMoat,sector,sectorCode,holdingTrend,holdingType,isin,cusip,secondarySectorId,superSectorName,primarySectorName,secondarySectorName,firstBoughtDate,maturityDate,coupon,currency,localCurrencyCode,prospectusNetExpenseRatio,oneYearReturn,morningstarRating,ePUsedForOverallRating,analystRating,medalistRating,medalistRatingLabel,hasIssuerRating,overallRatingPublishDateUtc,totalAssets,ttmYield,epUsedFor1YearReturn,morningstarCategory,totalAssetsMagnitude,lastTurnoverRatio,susEsgRiskScore,susEsgRiskGlobes,esgAsOfDate,susEsgRiskCategory,managementExpenseRatio,qualRating,quantRating,bestRatingType,securityType,domicileCountryId,currencyName,originalMarketValue,isMomentumFilterFlag
APA Group,0P0000A1NH,0P0000A1NH,E,0.17852,795982.0,4940559.0,140967.0,Australia,APA,48.0945,,3,Fairly Valued,Narrow,Utilities,utilities,"{'trend': [4008858.0, 3977714.0, 3918067.0, 4940559.0]}",Equity,AU000000APA1,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,43.4625,1.0,2026-01-07T06:00:00.000,Severe,,,3,Qual,ST,AUS,Australian Dollar,4940558.96,False
Charter Hall Group,0P00009Y0C,0P00009Y0C,ER,0.17517,300731.0,4847680.0,52482.0,Australia,CHC,32.0866,,2,Overvalued,Narrow,Real Estate,realEstate,"{'trend': [3708078.0, 4047250.0, 4047571.0, 4847680.0]}",Equity,AU000000CHC0,,,,,,2019-10-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,11.4253,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,AUS,Australian Dollar,4847679.9,False
WiseTech Global Ltd,0P00017S3Y,0P00017S3Y,E,0.17513,119280.0,4846573.0,20743.0,Australia,WTC,-61.1163,,5,Undervalued,Wide,Technology,technology,"{'trend': [4538968.0, 4718593.0, 4498465.0, 4846573.0]}",Equity,AU000000WTC3,,,,,,2019-03-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,20.9423,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,AUS,Australian Dollar,4846572.81,True
Sonic Healthcare Ltd,0P00006WXE,0P00006WXE,E,0.17455,300454.0,4830586.0,52188.0,Australia,SHL,-12.8699,,4,Undervalued,Narrow,Healthcare,healthcare,"{'trend': [3499793.0, 3798423.0, 3743225.0, 4830586.0]}",Equity,AU000000SHL7,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,18.2537,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,AUS,Australian Dollar,4830585.77,True
LG Electronics Inc,0P0000ARJE,0P0000ARJE,E,0.16877,67841.0,4670726.0,12383.0,South Korea,066570,51.0303,10.3627,4,Undervalued,,Technology,technology,"{'trend': [3470675.0, 3227964.0, 3537947.0, 4670726.0]}",Equity,KR7066570003,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,13.2311,4.0,2026-01-07T06:00:00.000,Low,,,4,Quan,ST,KOR,South Korean Won,4670726.07,False
Singapore Airlines Ltd,0P0000A68O,0P0000A68O,E,0.16643,920460.0,4605927.0,160000.0,Singapore,C6L,13.3956,,3,Fairly Valued,None,Industrials,industrials,"{'trend': [3820025.0, 3694412.0, 3784560.0, 4605927.0]}",Equity,SG1V61937297,,,,,,2013-05-31T05:00:00.000,,,SGD,,,,,0,,,,False,,,,0,,,,23.6262,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,SGP,Singapore Dollar,4605926.71,False
GPT Group,0P00009Y0S,0P00009Y0S,ER,0.16475,1230287.0,4559332.0,216200.0,Australia,GPT,10.2941,,4,Undervalued,None,Real Estate,realEstate,"{'trend': [3619525.0, 3690962.0, 3665242.0, 4559332.0]}",Equity,AU000000GPT8,,,,,,2019-10-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,11.2175,4.0,2026-01-07T06:00:00.000,Low,,,4,Qual,ST,AUS,Australian Dollar,4559332.07,False
MTR Corp Ltd,0P00009RQJ,0P00009RQJ,E,0.16336,1021000.0,4520811.0,178500.0,Hong Kong,00066,51.2224,,2,Overvalued,Narrow,Industrials,industrials,"{'trend': [3138880.0, 3341605.0, 3225605.0, 4520811.0]}",Equity,HK0066009694,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,False,,,,0,,,,21.7917,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,HKG,Hong Kong Dollar,4520811.3,False
CAR Group Ltd,0P0000MPEX,0P0000MPEX,E,0.16036,229516.0,4437733.0,39700.0,Australia,CAR,-29.1385,,4,Undervalued,Narrow,Communication Services,communicationsServices,"{'trend': [4513806.0, 4328216.0, 3893564.0, 4437733.0]}",Equity,AU000000CAR3,,,,,,2020-09-30T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,15.6662,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,AUS,Australian Dollar,4437732.97,True
Pro Medicus Ltd,0P00006WTX,0P00006WTX,E,0.15856,34020.0,4388079.0,5907.0,Australia,PME,-55.5874,,1,Overvalued,Narrow,Healthcare,healthcare,"{'trend': [4936948.0, 4914066.0, 4140684.0, 4388079.0]}",Equity,AU000000PME8,,,,,,2021-09-30T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,16.5484,4.0,2026-01-07T06:00:00.000,Low,,,1,Qual,ST,AUS,Australian Dollar,4388078.55,False
HD Hyundai,0P0001AFHD,0P0001AFHD,E,0.15589,26537.0,4314060.0,4750.0,South Korea,267250,288.1046,,2,Overvalued,,Energy,energy,"{'trend': [3239568.0, 2957822.0, 2850890.0, 4314060.0]}",Equity,KR7267250009,,,,,,2017-06-30T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,33.7377,2.0,2026-01-07T06:00:00.000,High,,,2,Quan,ST,KOR,South Korean Won,4314060.03,False
Mineral Resources Ltd,0P00006Y34,0P00006Y34,E,0.15548,107470.0,4302715.0,18978.0,Australia,MIN,98.4127,,4,Undervalued,None,Basic Materials,basicMaterials,"{'trend': [2850356.0, 2848262.0, 3209012.0, 4302715.0]}",Equity,AU000000MIN4,,,,,,2020-09-30T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,24.746,3.0,2026-01-07T06:00:00.000,Medium,,,4,Qual,ST,AUS,Australian Dollar,4302715.2,False
Vicinity Centres,0P0000UUDU,0P0000UUDU,ER,0.15316,2459490.0,4238569.0,435579.0,Australia,VCX,17.6212,,3,Fairly Valued,None,Real Estate,realEstate,"{'trend': [3399549.0, 3265111.0, 3455091.0, 4238569.0]}",Equity,AU000000VCX7,,,,,,2019-10-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,11.5333,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,AUS,Australian Dollar,4238569.28,False
Hyundai Motor Co Participating Preferred,0P0000D3T7,0P0000D3T7,E,0.15,22049.0,4151229.0,3859.0,South Korea,005387,82.3603,6.1881,3,Fairly Valued,,Consumer Cyclical,consumerCyclical,"{'trend': [2802597.0, 2357477.0, 2683263.0, 4151229.0]}",Equity,KR7005382007,,304002,corporate,Preferred,Consumer Cyclical,2017-10-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,18.5689,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,4151228.98,False
Shenzhou International Group Holdings Ltd,0P00009S94,0P00009S94,E,0.14658,508500.0,4056436.0,89700.0,Hong Kong,02313,13.5986,,5,Undervalued,Narrow,Consumer Cyclical,consumerCyclical,"{'trend': [3677800.0, 3725069.0, 3292935.0, 4056436.0]}",Equity,KYG8087W1015,,,,,,2024-09-30T05:00:00.000,,,HKD,,,,,0,,,,False,,,,0,,,,20.4101,3.0,2026-01-07T06:00:00.000,Medium,,,5,Qual,ST,CYM,Hong Kong Dollar,4056436.23,False
REA Group Ltd,0P00006X2Q,0P00006X2Q,E,0.14592,30379.0,4038261.0,5315.0,Australia,REA,-38.2675,,2,Overvalued,Wide,Communication Services,communicationsServices,"{'trend': [3559187.0, 3220167.0, 3065167.0, 4038261.0]}",Equity,AU000000REA9,,,,,,2014-03-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,24.0526,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,AUS,Australian Dollar,4038260.92,False
Hyundai Glovis Co Ltd,0P0000AI25,0P0000AI25,E,0.14532,23921.0,4021733.0,4228.0,South Korea,086280,109.8926,10.5152,3,Fairly Valued,,Industrials,industrials,"{'trend': [2652542.0, 2201427.0, 2468887.0, 4021733.0]}",Equity,KR7086280005,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,17.2893,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,4021732.67,False
SGH Ltd,0P0000NPEP,0P0000NPEP,E,0.14484,123263.0,4008455.0,21581.0,Australia,SGH,-10.1859,,3,Fairly Valued,Narrow,Industrials,industrials,"{'trend': [3283322.0, 3153441.0, 3149618.0, 4008455.0]}",Equity,AU0000364754,,,,,,2018-09-30T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,22.379,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,AUS,Australian Dollar,4008454.77,False
Infratil Ltd,0P00007XVO,0P00007XVO,E,0.14356,592823.0,3972944.0,104723.0,New Zealand,IFT,0.9598,,3,Fairly Valued,,Industrials,industrials,"{'trend': [3463101.0, 3219222.0, 3109955.0, 3972944.0]}",Equity,NZIFTE0003S3,,,,,,2021-03-31T05:00:00.000,,,NZD,,,,,0,,,,False,,,,0,,,,6.561,5.0,2026-01-07T06:00:00.000,Negligible,,,3,Quan,ST,NZL,New Zealand Dollar,3972943.75,False
JB Hi Fi Ltd,0P00006WMC,0P00006WMC,E,0.1428,69513.0,3951788.0,12047.0,Australia,JBH,-5.6087,,1,Overvalued,None,Consumer Cyclical,consumerCyclical,"{'trend': [4008065.0, 3700031.0, 3687266.0, 3951788.0]}",Equity,AU000000JBH7,,,,,,2020-03-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,12.526,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,AUS,Australian Dollar,3951788.32,False
HANMI Semiconductor Co Ltd,0P0000APDA,0P0000APDA,E,0.1425,26903.0,3943680.0,4897.0,South Korea,,,,,,,,,"{'trend': [2259461.0, 1849483.0, 1946176.0, 3943680.0]}",Equity,KR7042700005,,,,,,2024-03-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,27.4196,3.0,2026-01-07T06:00:00.000,Medium,,,,,ST,KOR,South Korean Won,3943680.01,
Korea Investment Holdings Co Ltd,0P0000BLII,0P0000BLII,E,0.14202,26252.0,3930322.0,4592.0,South Korea,071050,264.226,,2,Overvalued,,Financial Services,financialService,"{'trend': [2824418.0, 2362400.0, 2431309.0, 3930322.0]}",Equity,KR7071050009,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,24.8073,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,KOR,South Korean Won,3930322.36,False
LS Electric Co Ltd,0P0000AF2O,0P0000AF2O,E,0.13841,9741.0,3830350.0,1763.0,South Korea,010120,137.0497,,1,Overvalued,,Industrials,industrials,"{'trend': [2479782.0, 2495414.0, 2547555.0, 3830350.0]}",Equity,KR7010120004,,,,,,2024-09-30T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,22.437,3.0,2026-01-07T06:00:00.000,Medium,,,1,Quan,ST,KOR,South Korean Won,3830350.15,False
Mirae Asset Securities Co Ltd,0P0000CJUJ,0P0000CJUJ,E,0.13798,128570.0,3818513.0,22190.0,South Korea,006800,703.0474,,2,Overvalued,,Financial Services,financialService,"{'trend': [1996437.0, 1580528.0, 1724323.0, 3818513.0]}",Equity,KR7006800007,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,19.2805,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,KOR,South Korean Won,3818512.92,False
Meritz Financial Group,0P0000TELN,0P0000TELN,E,0.1378,47078.0,3813599.0,8311.0,South Korea,138040,19.9594,,3,Fairly Valued,,Financial Services,financialService,"{'trend': [3111373.0, 2909932.0, 3043662.0, 3813599.0]}",Equity,KR7138040001,,,,,,2022-03-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,25.9132,3.0,2026-01-07T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,3813599.28,False
Nextdc Ltd,0P0000RYF6,0P0000RYF6,E,0.13751,407831.0,3805604.0,70450.0,Australia,NXT,-2.521,,4,Undervalued,None,Technology,technology,"{'trend': [3539912.0, 3002423.0, 2819031.0, 3805604.0]}",Equity,AU000000NXT8,,,,,,2020-09-30T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,15.3108,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,AUS,Australian Dollar,3805603.84,True
Korea Zinc Co Ltd,0P0000BXRV,0P0000BXRV,E,0.13607,2877.0,3765644.0,502.0,South Korea,010130,100.3571,,3,Fairly Valued,,Basic Materials,basicMaterials,"{'trend': [1754596.0, 2167239.0, 2169657.0, 3765644.0]}",Equity,KR7010130003,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,39.7631,2.0,2026-01-07T06:00:00.000,High,,,3,Quan,ST,KOR,South Korean Won,3765644.02,False
HYBE Ordinary Shares,0P0001KW2C,0P0001KW2C,E,0.13187,14045.0,3649319.0,2465.0,South Korea,352820,60.4427,40.9836,2,Overvalued,,Communication Services,communicationsServices,"{'trend': [2816795.0, 2358284.0, 2652737.0, 3649319.0]}",Equity,KR7352820005,,,,,,2021-06-30T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,13.3854,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,KOR,South Korean Won,3649319.16,False
Qube Holdings Ltd,0P0000A1HT,0P0000A1HT,E,0.12953,1072767.0,3584783.0,190503.0,Australia,QUB,27.6733,,3,Fairly Valued,Narrow,Industrials,industrials,"{'trend': [2582289.0, 2811941.0, 2806371.0, 3584783.0]}",Equity,AU000000QUB5,,,,,,2019-03-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,23.0923,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,AUS,Australian Dollar,3584783.25,False
Mirvac Group,0P00009Y17,0P00009Y17,ER,0.12775,2523252.0,3535328.0,439103.0,Australia,MGR,-1.3208,,4,Undervalued,None,Real Estate,realEstate,"{'trend': [3198125.0, 2952255.0, 2849120.0, 3535328.0]}",Equity,AU000000MGR9,,,,,,2019-10-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,13.4197,4.0,2026-01-07T06:00:00.000,Low,,,5,Qual,ST,AUS,Australian Dollar,3535328.22,False
CapitaLand Investment Ltd,0P0001NCUL,0P0001NCUL,E,0.12766,1455600.0,3532898.0,246500.0,Singapore,9CI,36.4754,,3,Fairly Valued,None,Real Estate,realEstate,"{'trend': [2462201.0, 2426260.0, 2547948.0, 3532898.0]}",Equity,SGXE62145532,,,,,,2021-09-30T05:00:00.000,,,SGD,,,,,0,,,,False,,,,0,,,,11.4443,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,SGP,Singapore Dollar,3532898.35,False
HUB24 Ltd,0P0000A140,0P0000A140,E,0.12744,49604.0,3526786.0,8565.0,Australia,HUB,18.1588,,1,Overvalued,None,Financial Services,financialService,"{'trend': [3120180.0, 2790917.0, 2634060.0, 3526786.0]}",Equity,AU000000HUB4,,,,,,2025-09-30T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,17.4831,4.0,2026-01-07T06:00:00.000,Low,,,1,Qual,ST,AUS,Australian Dollar,3526785.68,False
Sino Land Co Ltd,0P00009RQW,0P00009RQW,E,0.12656,2322000.0,3502460.0,394000.0,Hong Kong,00083,74.8362,,3,Fairly Valued,,Real Estate,realEstate,"{'trend': [2438512.0, 2585327.0, 2531530.0, 3502460.0]}",Equity,HK0083000502,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,False,,,,0,,,,16.4596,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,HKG,Hong Kong Dollar,3502459.76,False
LG Corp,0P0000BTT8,0P0000BTT8,E,0.12652,54962.0,3501470.0,10001.0,South Korea,003550,45.7386,,4,Undervalued,,Technology,technology,"{'trend': [2624383.0, 2453508.0, 2518727.0, 3501470.0]}",Equity,KR7003550001,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,44.0398,1.0,2026-01-07T06:00:00.000,Severe,,,4,Quan,ST,KOR,South Korean Won,3501469.64,False
SK Innovation Co Ltd,0P0000AX0H,0P0000AX0H,E,0.12621,44888.0,3492744.0,7949.0,South Korea,096770,-1.3699,28.0899,3,Fairly Valued,,Energy,energy,"{'trend': [3033165.0, 2572359.0, 2595000.0, 3492744.0]}",Equity,KR7096770003,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,37.7956,2.0,2026-01-07T06:00:00.000,High,,,3,Quan,ST,KOR,South Korean Won,3492744.2,False
Wharf Real Estate Investment Co Ltd,0P0001C950,0P0001C950,E,0.125,994000.0,3459406.0,169000.0,Hong Kong,01997,49.7467,,3,Fairly Valued,Narrow,Real Estate,realEstate,"{'trend': [2354391.0, 2555179.0, 2605319.0, 3459406.0]}",Equity,KYG9593A1040,,,,,,2017-11-30T06:00:00.000,,,HKD,,,,,0,,,,False,,,,0,,,,14.2704,4.0,2026-01-07T06:00:00.000,Low,,,4,Qual,ST,CYM,Hong Kong Dollar,3459405.61,False
Henderson Land Development Co Ltd,0P00009RP9,0P00009RP9,E,0.12152,843988.0,3363113.0,145000.0,Hong Kong,00012,68.1517,,3,Fairly Valued,None,Real Estate,realEstate,"{'trend': [2484999.0, 2634133.0, 2527079.0, 3363113.0]}",Equity,HK0012000102,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,False,,,,0,,,,17.9297,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,HKG,Hong Kong Dollar,3363113.38,False
MMG Ltd,0P00009S7Q,0P00009S7Q,E,0.12047,2530400.0,3334035.0,432000.0,China,01208,296.7611,,2,Overvalued,,Basic Materials,basicMaterials,"{'trend': [1897623.0, 1862405.0, 2364356.0, 3334035.0]}",Equity,HK1208013172,,,,,,2018-09-30T05:00:00.000,,,HKD,,,,,0,,,,False,,,,0,,,,39.1908,2.0,2026-01-07T06:00:00.000,High,,,2,Quan,ST,HKG,Hong Kong Dollar,3334035.37,False
Technology One Ltd,0P00006WZ9,0P00006WZ9,E,0.12005,188270.0,3322373.0,32780.0,Australia,TNE,-20.2667,,3,Fairly Valued,Wide,Technology,technology,"{'trend': [3825243.0, 3069307.0, 2899130.0, 3322373.0]}",Equity,AU000000TNE8,,,,,,2025-03-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,19.2352,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,AUS,Australian Dollar,3322373.14,False
Hyundai Engineering & Construction Co Ltd,0P0000BU4P,0P0000BU4P,E,0.11993,46562.0,3318925.0,8032.0,South Korea,000720,261.5708,24.3309,2,Overvalued,,Industrials,industrials,"{'trend': [1932232.0, 1755353.0, 1874946.0, 3318925.0]}",Equity,KR7000720003,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,23.5295,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,KOR,South Korean Won,3318925.39,False
Qantas Airways Ltd,0P00006WUB,0P00006WUB,E,0.11984,470118.0,3316465.0,84640.0,Australia,QAN,20.8026,,3,Fairly Valued,None,Industrials,industrials,"{'trend': [2667419.0, 2569292.0, 2668241.0, 3316465.0]}",Equity,AU000000QAN2,,,,,,2015-11-30T06:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,24.915,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,AUS,Australian Dollar,3316465.38,False
Posco Future M,0P0000CKWV,0P0000CKWV,E,0.11876,21166.0,3286509.0,3609.0,South Korea,003670,67.2192,,2,Overvalued,,Industrials,industrials,"{'trend': [2667748.0, 2418352.0, 2279101.0, 3286509.0]}",Equity,KR7003670007,,,,,,2019-03-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,29.3734,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,KOR,South Korean Won,3286508.96,False
CK Infrastructure Holdings Ltd,0P00009S5G,0P00009S5G,E,0.11713,394000.0,3241418.0,69500.0,United Kingdom,01038,28.0729,,3,Fairly Valued,None,Utilities,utilities,"{'trend': [2139800.0, 2246526.0, 2401388.0, 3241418.0]}",Equity,BMG2178K1009,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,False,,,,0,,,,29.1793,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,BMU,Hong Kong Dollar,3241417.72,False
Seek Ltd,0P00006WWJ,0P00006WWJ,E,0.11627,219031.0,3217682.0,38291.0,Australia,SEK,-34.6995,,4,Undervalued,Narrow,Communication Services,communicationsServices,"{'trend': [3260639.0, 2901597.0, 2786572.0, 3217682.0]}",Equity,AU000000SEK6,,,,,,2014-03-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,20.013,3.0,2026-01-07T06:00:00.000,Medium,,,5,Qual,ST,AUS,Australian Dollar,3217682.1,False
Dexus,0P00009Y0L,0P00009Y0L,ER,0.11495,675762.0,3181282.0,113591.0,Australia,DXS,-5.3217,,5,Undervalued,None,Real Estate,realEstate,"{'trend': [2724046.0, 2639689.0, 2597944.0, 3181282.0]}",Equity,AU000000DXS1,,,,,,2019-10-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,9.1499,5.0,2026-01-07T06:00:00.000,Negligible,,,5,Qual,ST,AUS,Australian Dollar,3181281.92,False
Sands China Ltd Shs Unitary 144A/Reg S,0P0000N8VY,0P0000N8VY,E,0.11353,1440800.0,3141840.0,255600.0,Macao,01928,8.5714,,4,Undervalued,Narrow,Consumer Cyclical,consumerCyclical,"{'trend': [3142692.0, 3227271.0, 2984508.0, 3141840.0]}",Equity,KYG7800X1079,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,False,,,,0,,,,15.3623,4.0,2026-01-07T06:00:00.000,Low,,,4,Qual,ST,CYM,Hong Kong Dollar,3141839.51,False
SITC International Holdings Co Ltd,0P0000PYO6,0P0000PYO6,E,0.11272,836000.0,3119331.0,143000.0,Hong Kong,01308,104.0184,,3,Fairly Valued,,Industrials,industrials,"{'trend': [2585013.0, 2380140.0, 2480501.0, 3119331.0]}",Equity,KYG8187G1055,,,,,,2020-03-31T05:00:00.000,,,HKD,,,,,0,,,,False,,,,0,,,,17.7206,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,CYM,Hong Kong Dollar,3119331.09,False
Whitehaven Coal Ltd,0P0000A0UU,0P0000A0UU,E,0.11237,502744.0,3109902.0,88444.0,Australia,WHC,40.885,,3,Fairly Valued,None,Energy,energy,"{'trend': [1898274.0, 1800889.0, 2141139.0, 3109902.0]}",Equity,AU000000WHC8,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,44.2727,1.0,2026-01-07T06:00:00.000,Severe,,,4,Qual,ST,AUS,Australian Dollar,3109902.1,False
Ampol Ltd,0P00006WCO,0P00006WCO,E,0.11158,152835.0,3087857.0,26839.0,Australia,ALD,5.4461,,3,Fairly Valued,None,Energy,energy,"{'trend': [2573658.0, 2542469.0, 2682772.0, 3087857.0]}",Equity,AU0000088338,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,37.4609,2.0,2026-01-07T06:00:00.000,High,,,3,Qual,ST,AUS,Australian Dollar,3087857.11,False
Krafton Inc,0P0001N2HR,0P0001N2HR,E,0.11119,17438.0,3077152.0,3048.0,South Korea,259960,-21.5361,12.6422,3,Fairly Valued,,Communication Services,communicationsServices,"{'trend': [2838165.0, 2519583.0, 2457353.0, 3077152.0]}",Equity,KR7259960003,,,,,,2021-07-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,18.2878,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,3077151.59,True
Hanwha Systems Co Ltd Ordinary Shares,0P0001IQOJ,0P0001IQOJ,E,0.1102,46602.0,3049818.0,8133.0,South Korea,272210,253.566,,1,Overvalued,,Industrials,industrials,"{'trend': [1646089.0, 1208491.0, 1452718.0, 3049818.0]}",Equity,KR7272210006,,,,,,2025-09-30T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,35.593,2.0,2026-01-07T06:00:00.000,High,,,1,Quan,ST,KOR,South Korean Won,3049818.26,False
Samsung SDS Co Ltd,0P00013YN9,0P00013YN9,E,0.11003,25320.0,3044944.0,4520.0,South Korea,018260,34.9923,16.5563,3,Fairly Valued,,Technology,technology,"{'trend': [2715554.0, 2383164.0, 2476276.0, 3044944.0]}",Equity,KR7018260000,,,,,,2014-11-30T06:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,15.6174,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,3044943.73,False
Wilmar International Ltd,0P0000A6QL,0P0000A6QL,E,0.10908,1129969.0,3018593.0,207100.0,Singapore,F34,15.8879,,4,Undervalued,,Consumer Defensive,consumerDefensive,"{'trend': [2260635.0, 2308687.0, 2210293.0, 3018593.0]}",Equity,SG1T56930848,,,,,,2013-05-31T05:00:00.000,,,SGD,,,,,0,,,,False,,,,0,,,,29.219,3.0,2026-01-07T06:00:00.000,Medium,,,4,Quan,ST,SGP,Singapore Dollar,3018593.31,False
Ramsay Health Care Ltd,0P00006WUP,0P00006WUP,E,0.10895,118369.0,3015095.0,21251.0,Australia,RHC,14.294,,5,Undervalued,Narrow,Healthcare,healthcare,"{'trend': [2080580.0, 2344428.0, 2225261.0, 3015095.0]}",Equity,AU000000RHC8,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,25.3973,3.0,2026-01-07T06:00:00.000,Medium,,,5,Qual,ST,AUS,Australian Dollar,3015094.79,False
Contact Energy Ltd,0P00007XW0,0P00007XW0,E,0.10736,525359.0,2971087.0,96195.0,New Zealand,CEN,6.9869,,3,Fairly Valued,Narrow,Utilities,utilities,"{'trend': [2470820.0, 2510139.0, 2282814.0, 2971087.0]}",Equity,NZCENE0001S6,,,,,,2013-05-31T05:00:00.000,,,NZD,,,,,0,,,,False,,,,0,,,,28.7152,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,NZL,New Zealand Dollar,2971087.2,False
HLB Co Ltd,0P0000BZRU,0P0000BZRU,E,0.10619,76215.0,2938678.0,13609.0,South Korea,028300,-36.6864,,3,Fairly Valued,,Healthcare,healthcare,"{'trend': [2173944.0, 1996547.0, 2207757.0, 2938678.0]}",Equity,KR7028300002,,,,,,2019-03-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,22.2452,3.0,2026-01-07T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,2938677.57,True
